Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
17.865	1	0	1	-92.9967
17.87	1	0	1	-92.9949
17.875	1	0	1	-92.9932
17.88	1	0	1	-92.9915
17.885	1	0	1	-92.9898
17.89	1	0	1	-92.9881
17.895	1	0	1	-92.9863
17.9	1	0	1	-92.9846
17.905	1	0	1	-92.9829
17.906	1	0	1	-92.9826
17.91	1	0	1	-92.9812
17.915	1	0	1	-92.9795
17.92	1	0	1	-92.9777
17.925	1	0	1	-92.976
17.93	1	0	1	-92.9743
17.935	1	0	1	-92.9726
17.94	1	0	1	-92.9709
17.945	1	0	1	-92.9692
17.95	1	0	1	-92.9674
17.955	1	0	1	-92.9657
17.96	1	0	1	-92.964
17.965	1	0	1	-92.9623
17.97	1	0	1	-92.9606
17.975	1	0	1	-92.9589
17.98	1	0	1	-92.9571
17.985	1	0	1	-92.9554
17.986	1	0	1	-92.9551
17.99	1	0	1	-92.9537
17.995	1	0	1	-92.952
18	1	0	1	-92.9503
18.005	1	0	1	-92.9486
18.01	1	0	1	-92.9469
18.015	1	0	1	-92.9451
18.02	1	0	1	-92.9434
18.025	1	0	1	-92.9417
18.03	1	0	1	-92.94
18.035	1	0	1	-92.9383
18.04	1	0	1	-92.9366
18.045	1	0	1	-92.9349
18.05	1	0	1	-92.9332
18.055	1	0	1	-92.9314
18.06	1	0	1	-92.9297
18.065	1	0	1	-92.928
18.066	1	0	1	-92.9277
18.07	1	0	1	-92.9263
18.075	1	0	1	-92.9246
18.08	1	0	1	-92.9229
18.085	1	0	1	-92.9212
18.09	1	0	1	-92.9195
18.095	1	0	1	-92.9178
18.1	1	0	1	-92.9161
18.105	1	0	1	-92.9143
18.11	1	0	1	-92.9126
18.115	1	0	1	-92.9109
18.12	1	0	1	-92.9092
18.125	1	0	1	-92.9075
18.13	1	0	1	-92.9058
18.135	1	0	1	-92.9041
18.14	1	0	1	-92.9024
18.145	1	0	1	-92.9007
18.146	1	0	1	-92.9003
18.15	1	0	1	-92.899
18.155	1	0	1	-92.8973
18.16	1	0	1	-92.8956
18.165	1	0	1	-92.8939
18.17	1	0	1	-92.8921
18.175	1	0	1	-92.8904
18.18	1	0	1	-92.8887
18.185	1	0	1	-92.887
18.19	1	0	1	-92.8853
18.195	1	0	1	-92.8836
18.2	1	0	1	-92.8819
18.205	1	0	1	-92.8802
18.21	1	0	1	-92.8785
18.215	1	0	1	-92.8768
18.22	1	0	1	-92.8751
18.225	1	0	1	-92.8734
18.226	1	0	1	-92.8731
18.23	1	0	1	-92.8717
18.235	1	0	1	-92.87
18.24	1	0	1	-92.8683
18.245	1	0	1	-92.8666
18.25	1	0	1	-92.8649
18.255	1	0	1	-92.8632
18.26	1	0	1	-92.8615
18.265	1	0	1	-92.8598
18.27	1	0	1	-92.8581
18.275	1	0	1	-92.8564
18.28	1	0	1	-92.8547
18.285	1	0	1	-92.853
18.29	1	0	1	-92.8513
18.295	1	0	1	-92.8496
18.3	1	0	1	-92.8479
18.305	1	0	1	-92.8462
18.306	1	0	1	-92.8458
18.31	1	0	1	-92.8445
18.315	1	0	1	-92.8428
18.32	1	0	1	-92.8411
18.325	1	0	1	-92.8394
18.33	1	0	1	-92.8377
18.335	1	0	1	-92.836
18.34	1	0	1	-92.8343
18.345	1	0	1	-92.8326
18.35	1	0	1	-92.8309
18.355	1	0	1	-92.8292
18.36	1	0	1	-92.8275
18.365	1	0	1	-92.8258
18.37	1	0	1	-92.8241
18.375	1	0	1	-92.8224
18.38	1	0	1	-92.8207
18.385	1	0	1	-92.819
18.386	1	0	1	-92.8187
18.39	1	0	1	-92.8173
18.395	1	0	1	-92.8156
18.4	1	0	1	-92.8139
18.405	1	0	1	-92.8122
18.41	1	0	1	-92.8105
18.415	1	0	1	-92.8088
18.42	1	0	1	-92.8071
18.425	1	0	1	-92.8055
18.43	1	0	1	-92.8038
18.435	1	0	1	-92.8021
18.44	1	0	1	-92.8004
18.445	1	0	1	-92.7987
18.45	1	0	1	-92.797
18.455	1	0	1	-92.7953
18.46	1	0	1	-92.7936
18.465	1	0	1	-92.7919
18.466	1	0	1	-92.7916
18.47	1	0	1	-92.7902
18.475	1	0	1	-92.7885
18.48	1	0	1	-92.7868
18.485	1	0	1	-92.7852
18.49	1	0	1	-92.7835
18.495	1	0	1	-92.7818
18.5	1	0	1	-92.7801
18.505	1	0	1	-92.7784
18.51	1	0	1	-92.7767
18.511	1	0	1	-92.7764
18.515	1	0	1	-92.775
18.52	1	0	1	-92.7733
18.525	1	0	1	-92.7716
18.53	1	0	1	-92.7699
18.535	1	0	1	-92.7683
18.54	1	0	1	-92.7666
18.545	1	0	1	-92.7649
18.546	1	0	1	-92.7645
18.55	1	0	1	-92.7632
18.555	1	0	1	-92.7615
18.56	1	0	1	-92.7598
18.565	1	0	1	-92.7581
18.57	1	0	1	-92.7565
18.575	1	0	1	-92.7548
18.58	1	0	1	-92.7531
18.585	1	0	1	-92.7514
18.59	1	0	1	-92.7497
18.595	1	0	1	-92.748
18.6	1	0	1	-92.7463
18.605	1	0	1	-92.7447
18.61	1	0	1	-92.743
18.615	1	0	1	-92.7413
18.62	1	0	1	-92.7396
18.625	1	0	1	-92.7379
18.626	1	0	1	-92.7376
18.63	1	0	1	-92.7362
18.635	1	0	1	-92.7346
18.64	1	0	1	-92.7329
18.645	1	0	1	-92.7312
18.65	1	0	1	-92.7295
18.655	1	0	1	-92.7278
18.66	1	0	1	-92.7261
18.665	1	0	1	-92.7245
18.67	1	0	1	-92.7228
18.675	1	0	1	-92.7211
18.68	1	0	1	-92.7194
18.685	1	0	1	-92.7177
18.69	1	0	1	-92.7161
18.695	1	0	1	-92.7144
18.7	1	0	1	-92.7127
18.705	1	0	1	-92.711
18.706	1	0	1	-92.7107
18.71	1	0	1	-92.7093
18.715	1	0	1	-92.7077
18.72	1	0	1	-92.706
18.725	1	0	1	-92.7043
18.73	1	0	1	-92.7026
18.735	1	0	1	-92.701
18.74	1	0	1	-92.6993
18.745	1	0	1	-92.6976
18.75	1	0	1	-92.6959
18.755	1	0	1	-92.6943
18.76	1	0	1	-92.6926
18.765	1	0	1	-92.6909
18.77	1	0	1	-92.6892
18.775	1	0	1	-92.6875
18.78	1	0	1	-92.6859
18.785	1	0	1	-92.6842
18.786	1	0	1	-92.6839
18.79	1	0	1	-92.6825
18.795	1	0	1	-92.6808
18.8	1	0	1	-92.6792
18.805	1	0	1	-92.6775
18.81	1	0	1	-92.6758
18.815	1	0	1	-92.6742
18.82	1	0	1	-92.6725
18.825	1	0	1	-92.6708
18.83	1	0	1	-92.6691
18.835	1	0	1	-92.6675
18.84	1	0	1	-92.6658
18.845	1	0	1	-92.6641
18.85	1	0	1	-92.6625
18.855	1	0	1	-92.6608
18.86	1	0	1	-92.6591
18.865	1	0	1	-92.6574
18.866	1	0	1	-92.6571
18.87	1	0	1	-92.6558
18.875	1	0	1	-92.6541
18.88	1	0	1	-92.6524
18.885	1	0	1	-92.6508
18.89	1	0	1	-92.6491
18.895	1	0	1	-92.6474
18.9	1	0	1	-92.6458
18.905	1	0	1	-92.6441
18.91	1	0	1	-92.6424
18.915	1	0	1	-92.6407
18.92	1	0	1	-92.6391
18.925	1	0	1	-92.6374
18.93	1	0	1	-92.6357
18.935	1	0	1	-92.6341
18.94	1	0	1	-92.6324
18.945	1	0	1	-92.6307
18.946	1	0	1	-92.6304
18.95	1	0	1	-92.6291
18.955	1	0	1	-92.6274
18.96	1	0	1	-92.6258
18.965	1	0	1	-92.6241
18.97	1	0	1	-92.6224
18.975	1	0	1	-92.6208
18.98	1	0	1	-92.6191
18.985	1	0	1	-92.6174
18.99	1	0	1	-92.6158
18.995	1	0	1	-92.6141
19	1	0	1	-92.6124
19.005	1	0	1	-92.6108
19.01	1	0	1	-92.6091
19.015	1	0	1	-92.6075
19.02	1	0	1	-92.6058
19.025	1	0	1	-92.6041
19.026	1	0	1	-92.6038
19.03	1	0	1	-92.6025
19.035	1	0	1	-92.6008
19.04	1	0	1	-92.5991
19.045	1	0	1	-92.5975
19.05	1	0	1	-92.5958
19.055	1	0	1	-92.5942
19.06	1	0	1	-92.5925
19.065	1	0	1	-92.5908
19.07	1	0	1	-92.5892
19.075	1	0	1	-92.5875
19.08	1	0	1	-92.5859
19.085	1	0	1	-92.5842
19.09	1	0	1	-92.5826
19.095	1	0	1	-92.5809
19.1	1	0	1	-92.5792
19.105	1	0	1	-92.5776
19.106	1	0	1	-92.5773
19.11	1	0	1	-92.5759
19.115	1	0	1	-92.5743
19.12	1	0	1	-92.5726
19.125	1	0	1	-92.571
19.13	1	0	1	-92.5693
19.135	1	0	1	-92.5676
19.14	1	0	1	-92.566
19.145	1	0	1	-92.5643
19.15	1	0	1	-92.5627
19.155	1	0	1	-92.561
19.16	1	0	1	-92.5594
19.165	1	0	1	-92.5577
19.17	1	0	1	-92.5561
19.175	1	0	1	-92.5544
19.18	1	0	1	-92.5528
19.185	1	0	1	-92.5511
19.186	1	0	1	-92.5508
19.19	1	0	1	-92.5495
19.195	1	0	1	-92.5478
19.2	1	0	1	-92.5462
19.205	1	0	1	-92.5445
19.21	1	0	1	-92.5428
19.215	1	0	1	-92.5412
19.22	1	0	1	-92.5395
19.225	1	0	1	-92.5379
19.23	1	0	1	-92.5362
19.235	1	0	1	-92.5346
19.24	1	0	1	-92.5329
19.245	1	0	1	-92.5313
19.25	1	0	1	-92.5296
19.255	1	0	1	-92.528
19.26	1	0	1	-92.5264
19.265	1	0	1	-92.5247
19.266	1	0	1	-92.5244
19.27	1	0	1	-92.5231
19.275	1	0	1	-92.5214
19.28	1	0	1	-92.5198
19.285	1	0	1	-92.5181
19.29	1	0	1	-92.5165
19.295	1	0	1	-92.5148
19.3	1	0	1	-92.5132
19.305	1	0	1	-92.5115
19.31	1	0	1	-92.5099
19.315	1	0	1	-92.5082
19.32	1	0	1	-92.5066
19.325	1	0	1	-92.505
19.33	1	0	1	-92.5033
19.335	1	0	1	-92.5017
19.34	1	0	1	-92.5
19.345	1	0	1	-92.4984
19.346	1	0	1	-92.498
19.35	1	0	1	-92.4967
19.355	1	0	1	-92.4951
19.36	1	0	1	-92.4934
19.365	1	0	1	-92.4918
19.37	1	0	1	-92.4902
19.375	1	0	1	-92.4885
19.38	1	0	1	-92.4869
19.385	1	0	1	-92.4852
19.39	1	0	1	-92.4836
19.395	1	0	1	-92.482
19.4	1	0	1	-92.4803
19.405	1	0	1	-92.4787
19.41	1	0	1	-92.477
19.415	1	0	1	-92.4754
19.42	1	0	1	-92.4738
19.425	1	0	1	-92.4721
19.426	1	0	1	-92.4718
19.43	1	0	1	-92.4705
19.435	1	0	1	-92.4688
19.44	1	0	1	-92.4672
19.445	1	0	1	-92.4656
19.45	1	0	1	-92.4639
19.455	1	0	1	-92.4623
19.46	1	0	1	-92.4607
19.465	1	0	1	-92.459
19.47	1	0	1	-92.4574
19.475	1	0	1	-92.4558
19.48	1	0	1	-92.4541
19.485	1	0	1	-92.4525
19.49	1	0	1	-92.4508
19.495	1	0	1	-92.4492
19.5	1	0	1	-92.4476
19.505	1	0	1	-92.4459
19.506	1	0	1	-92.4456
19.51	1	0	1	-92.4443
19.515	1	0	1	-92.4427
19.52	1	0	1	-92.441
19.525	1	0	1	-92.4394
19.53	1	0	1	-92.4378
19.535	1	0	1	-92.4361
19.54	1	0	1	-92.4345
19.545	1	0	1	-92.4329
19.55	1	0	1	-92.4313
19.555	1	0	1	-92.4296
19.56	1	0	1	-92.428
19.565	1	0	1	-92.4264
19.57	1	0	1	-92.4247
19.575	1	0	1	-92.4231
19.58	1	0	1	-92.4215
19.585	1	0	1	-92.4198
19.586	1	0	1	-92.4195
19.59	1	0	1	-92.4182
19.595	1	0	1	-92.4166
19.6	1	0	1	-92.415
19.605	1	0	1	-92.4133
19.61	1	0	1	-92.4117
19.615	1	0	1	-92.4101
19.62	1	0	1	-92.4085
19.625	1	0	1	-92.4068
19.63	1	0	1	-92.4052
19.635	1	0	1	-92.4036
19.64	1	0	1	-92.4019
19.645	1	0	1	-92.4003
19.65	1	0	1	-92.3987
19.655	1	0	1	-92.3971
19.66	1	0	1	-92.3954
19.665	1	0	1	-92.3938
19.666	1	0	1	-92.3935
19.67	1	0	1	-92.3922
19.675	1	0	1	-92.3906
19.68	1	0	1	-92.389
19.685	1	0	1	-92.3873
19.69	1	0	1	-92.3857
19.695	1	0	1	-92.3841
19.7	1	0	1	-92.3825
19.705	1	0	1	-92.3808
19.71	1	0	1	-92.3792
19.715	1	0	1	-92.3776
19.72	1	0	1	-92.376
19.725	1	0	1	-92.3744
19.73	1	0	1	-92.3727
19.735	1	0	1	-92.3711
19.74	1	0	1	-92.3695
19.745	1	0	1	-92.3679
19.746	1	0	1	-92.3676
19.75	1	0	1	-92.3663
19.755	1	0	1	-92.3646
19.76	1	0	1	-92.363
19.765	1	0	1	-92.3614
19.77	1	0	1	-92.3598
19.775	1	0	1	-92.3582
19.78	1	0	1	-92.3566
19.785	1	0	1	-92.3549
19.79	1	0	1	-92.3533
19.795	1	0	1	-92.3517
19.8	1	0	1	-92.3501
19.805	1	0	1	-92.3485
19.81	1	0	1	-92.3469
19.815	1	0	1	-92.3452
19.82	1	0	1	-92.3436
19.825	1	0	1	-92.342
19.826	1	0	1	-92.3417
19.83	1	0	1	-92.3404
19.835	1	0	1	-92.3388
19.84	1	0	1	-92.3372
19.845	1	0	1	-92.3356
19.85	1	0	1	-92.334
19.855	1	0	1	-92.3323
19.86	1	0	1	-92.3307
19.865	1	0	1	-92.3291
19.87	1	0	1	-92.3275
19.875	1	0	1	-92.3259
19.88	1	0	1	-92.3243
19.885	1	0	1	-92.3227
19.89	1	0	1	-92.3211
19.895	1	0	1	-92.3195
19.9	1	0	1	-92.3178
19.905	1	0	1	-92.3162
19.906	1	0	1	-92.3159
19.91	1	0	1	-92.3146
19.915	1	0	1	-92.313
19.92	1	0	1	-92.3114
19.925	1	0	1	-92.3098
19.93	1	0	1	-92.3082
19.935	1	0	1	-92.3066
19.94	1	0	1	-92.305
19.945	1	0	1	-92.3034
19.95	1	0	1	-92.3018
19.955	1	0	1	-92.3002
19.96	1	0	1	-92.2986
19.965	1	0	1	-92.297
19.97	1	0	1	-92.2953
19.975	1	0	1	-92.2937
19.98	1	0	1	-92.2921
19.985	1	0	1	-92.2905
19.986	1	0	1	-92.2902
19.99	1	0	1	-92.2889
19.995	1	0	1	-92.2873
