Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
7.10007	UE  PHY Rxed	710	0	0	1	1	0	MIB
7.10507	UE  PHY Rxed	710	5	0	1	1	0	SIB1
7.10607	UE  PHY Rxed	710	6	0	1	1	0	UL_DCI
7.11007	UE  PHY Rxed	711	0	0	1	1	0	MIB
7.11507	UE  PHY Rxed	711	5	0	1	1	0	SIB1
7.12007	UE  PHY Rxed	712	0	0	1	1	0	MIB
7.12507	UE  PHY Rxed	712	5	0	1	1	0	SIB1
7.13007	UE  PHY Rxed	713	0	0	1	1	0	MIB
7.13507	UE  PHY Rxed	713	5	0	1	1	0	SIB1
7.14007	UE  PHY Rxed	714	0	0	1	1	0	MIB
7.14507	UE  PHY Rxed	714	5	0	1	1	0	SIB1
7.15007	UE  PHY Rxed	715	0	0	1	1	0	MIB
7.15507	UE  PHY Rxed	715	5	0	1	1	0	SIB1
7.16007	UE  PHY Rxed	716	0	0	1	1	0	MIB
7.16507	UE  PHY Rxed	716	5	0	1	1	0	SIB1
7.17007	UE  PHY Rxed	717	0	0	1	1	0	MIB
7.17507	UE  PHY Rxed	717	5	0	1	1	0	SIB1
7.18007	UE  PHY Rxed	718	0	0	1	1	0	MIB
7.18507	UE  PHY Rxed	718	5	0	1	1	0	SIB1
7.18607	UE  PHY Rxed	718	6	0	1	1	0	UL_DCI
7.19007	UE  PHY Rxed	719	0	0	1	1	0	MIB
7.19507	UE  PHY Rxed	719	5	0	1	1	0	SIB1
7.20007	UE  PHY Rxed	720	0	0	1	1	0	MIB
7.20507	UE  PHY Rxed	720	5	0	1	1	0	SIB1
7.21007	UE  PHY Rxed	721	0	0	1	1	0	MIB
7.21507	UE  PHY Rxed	721	5	0	1	1	0	SIB1
7.22007	UE  PHY Rxed	722	0	0	1	1	0	MIB
7.22507	UE  PHY Rxed	722	5	0	1	1	0	SIB1
7.23007	UE  PHY Rxed	723	0	0	1	1	0	MIB
7.23507	UE  PHY Rxed	723	5	0	1	1	0	SIB1
7.24007	UE  PHY Rxed	724	0	0	1	1	0	MIB
7.24507	UE  PHY Rxed	724	5	0	1	1	0	SIB1
7.25007	UE  PHY Rxed	725	0	0	1	1	0	MIB
7.25507	UE  PHY Rxed	725	5	0	1	1	0	SIB1
7.26007	UE  PHY Rxed	726	0	0	1	1	0	MIB
7.26507	UE  PHY Rxed	726	5	0	1	1	0	SIB1
7.26607	UE  PHY Rxed	726	6	0	1	1	0	UL_DCI
7.27007	UE  PHY Rxed	727	0	0	1	1	0	MIB
7.27507	UE  PHY Rxed	727	5	0	1	1	0	SIB1
7.28007	UE  PHY Rxed	728	0	0	1	1	0	MIB
7.28507	UE  PHY Rxed	728	5	0	1	1	0	SIB1
7.29007	UE  PHY Rxed	729	0	0	1	1	0	MIB
7.29507	UE  PHY Rxed	729	5	0	1	1	0	SIB1
7.30007	UE  PHY Rxed	730	0	0	1	1	0	MIB
7.30507	UE  PHY Rxed	730	5	0	1	1	0	SIB1
7.31007	UE  PHY Rxed	731	0	0	1	1	0	MIB
7.31507	UE  PHY Rxed	731	5	0	1	1	0	SIB1
7.32007	UE  PHY Rxed	732	0	0	1	1	0	MIB
7.32507	UE  PHY Rxed	732	5	0	1	1	0	SIB1
7.33007	UE  PHY Rxed	733	0	0	1	1	0	MIB
7.33507	UE  PHY Rxed	733	5	0	1	1	0	SIB1
7.34007	UE  PHY Rxed	734	0	0	1	1	0	MIB
7.34507	UE  PHY Rxed	734	5	0	1	1	0	SIB1
7.34607	UE  PHY Rxed	734	6	0	1	1	0	UL_DCI
7.35007	UE  PHY Rxed	735	0	0	1	1	0	MIB
7.35507	UE  PHY Rxed	735	5	0	1	1	0	SIB1
7.36007	UE  PHY Rxed	736	0	0	1	1	0	MIB
7.36507	UE  PHY Rxed	736	5	0	1	1	0	SIB1
7.37007	UE  PHY Rxed	737	0	0	1	1	0	MIB
7.37507	UE  PHY Rxed	737	5	0	1	1	0	SIB1
7.38007	UE  PHY Rxed	738	0	0	1	1	0	MIB
7.38507	UE  PHY Rxed	738	5	0	1	1	0	SIB1
7.39007	UE  PHY Rxed	739	0	0	1	1	0	MIB
7.39507	UE  PHY Rxed	739	5	0	1	1	0	SIB1
7.40007	UE  PHY Rxed	740	0	0	1	1	0	MIB
7.40507	UE  PHY Rxed	740	5	0	1	1	0	SIB1
7.41007	UE  PHY Rxed	741	0	0	1	1	0	MIB
7.41507	UE  PHY Rxed	741	5	0	1	1	0	SIB1
7.42007	UE  PHY Rxed	742	0	0	1	1	0	MIB
7.42507	UE  PHY Rxed	742	5	0	1	1	0	SIB1
7.42607	UE  PHY Rxed	742	6	0	1	1	0	UL_DCI
7.43007	UE  PHY Rxed	743	0	0	1	1	0	MIB
7.43507	UE  PHY Rxed	743	5	0	1	1	0	SIB1
7.44007	UE  PHY Rxed	744	0	0	1	1	0	MIB
7.44507	UE  PHY Rxed	744	5	0	1	1	0	SIB1
7.45007	UE  PHY Rxed	745	0	0	1	1	0	MIB
7.45507	UE  PHY Rxed	745	5	0	1	1	0	SIB1
